date,open,high,low,close,volume,adjusted_close
2000-01-03,21.66290562643508,21.725060188158217,21.164619105902293,21.08220875113146,963199.999179288,21.08220875113146
2000-01-04,21.685113148374498,21.75541420095503,21.19099586630962,21.12060768189134,719100.0024674744,21.12060768189134
2000-01-05,21.707320670313923,21.785768213751847,21.21737262671695,21.159006612651222,582599.9953396396,21.159006612651222
2000-01-06,21.729528192253344,21.816122226548664,21.24374938712428,21.1974055434111,337800.005564212,21.1974055434111
2000-01-07,21.751735714192762,21.846476239345478,21.270126147531606,21.235804474170983,379799.99694750214,21.235804474170983
2000-01-10,21.773943236132187,21.876830252142298,21.296502907938937,21.27420340493086,374200.0027992673,21.27420340493086
2000-01-11,21.796150758071605,21.90718426493911,21.32287966834626,21.31260233569074,386799.9875253356,21.31260233569074
2000-01-12,21.818358280011026,21.93753827773593,21.34925642875359,21.35100126645062,116400.02646337582,21.35100126645062
2000-01-13,21.84056580195045,21.967892290532742,21.37563318916092,21.3894001972105,897299.9747798964,21.3894001972105
2000-01-14,21.86277332388987,21.99824630332956,21.402009949568246,21.42779912797038,594300.0087410371,21.42779912797038
2000-01-18,21.88498084582929,22.028600316126376,21.428386709975577,21.466198058730264,378699.99872698245,21.466198058730264
2000-01-19,21.90718836776871,22.05895432892319,21.454763470382904,21.504596989490143,275800.0058891406,21.504596989490143
2000-01-20,21.929395889708132,22.089308341720006,21.48114023079023,21.54299592025002,477799.99386144296,21.54299592025002
2000-01-21,21.951603411647554,22.11966235451682,21.50751699119756,21.5813948510099,404800.0011075031,21.5813948510099
2000-01-24,21.973810933586975,22.150016367313633,21.53389375160489,21.619793781769783,281699.9976492261,21.619793781769783
2000-01-25,21.996018455526396,22.180370380110453,21.560270512012217,21.65819271252966,188200.01089426136,21.65819271252966
2000-01-26,22.018225977465814,22.21072439290727,21.586647272419544,21.696591643289544,512199.9856009337,21.696591643289544
2000-01-27,22.04043349940524,22.241078405704084,21.61302403282687,21.734990574049423,213300.00531098119,21.734990574049423
2000-01-28,22.06264102134466,22.2714324185009,21.639400793234202,21.773389504809302,138900.0076144658,21.773389504809302
2000-01-31,22.084848543284078,22.301786431297714,21.66577755364153,21.811788435569184,440099.98822095676,21.811788435569184
2000-02-01,22.107056065223503,22.33214044409453,21.692154314048857,21.850187366329063,269700.0077647259,21.850187366329063
2000-02-02,22.129263587162924,22.362494456891348,21.718531074456187,21.888586297088942,324799.99734565406,21.888586297088942
2000-02-03,22.151471109102342,22.39284846968816,21.74490783486351,21.92698522784882,284499.99963159487,21.92698522784882
2000-02-04,22.173678631041767,22.42320248248498,21.771284595270842,21.965384158608703,175899.99665232058,21.965384158608703
2000-02-07,22.19588615298118,22.453556495281795,21.79766135567817,22.003783089368586,74400.01348758805,22.003783089368586
2000-02-08,22.218093674920606,22.48391050807861,21.8240381160855,22.042182020128465,494299.97987273266,22.042182020128465
2000-02-09,22.240301196860027,22.51426452087543,21.850414876492827,22.080580950888343,181600.018453809,22.080580950888343
2000-02-10,22.26250871879945,22.544618533672242,21.876791636900155,22.118979881648222,521099.9862248587,22.118979881648222
2000-02-11,22.28471624073887,22.574972546469056,21.903168397307482,22.157378812408105,478200.01546385564,22.157378812408105
2000-02-14,22.306923762678288,22.605326559265873,21.929545157714813,22.19577774316798,824299.9798162897,22.19577774316798
2000-02-15,22.329131284617713,22.63568057206269,21.955921918122144,22.234176673927863,303400.01315274404,22.234176673927863
2000-02-16,22.35133880655713,22.666034584859503,21.982298678529467,22.272575604687745,305699.9986789296,22.272575604687745
2000-02-17,22.373546328496552,22.69638859765632,22.008675438936795,22.310974535447624,497000.0026238367,22.310974535447624
2000-02-18,22.395753850435973,22.726742610453137,22.035052199344126,22.349373466207503,716299.9916105877,22.349373466207503
2000-02-22,22.417961372375395,22.75709662324995,22.061428959751453,22.387772396967385,458600.00410203333,22.387772396967385
2000-02-23,22.440168894314816,22.787450636046767,22.08780572015878,22.426171327727268,318800.00097097235,22.426171327727268
2000-02-24,22.462376416254237,22.817804648843584,22.11418248056611,22.464570258487143,353999.9975073559,22.464570258487143
2000-02-25,22.48458393819366,22.848158661640397,22.140559240973438,22.502969189247025,494000.0134341958,22.502969189247025
2000-02-28,22.50679146013308,22.878512674437214,22.166936001380765,22.541368120006904,995399.9678213908,22.541368120006904
2000-02-29,22.5289989820725,22.90886668723403,22.193312761788093,22.579767050766783,353500.04582942574,22.579767050766783
2000-03-01,22.551206504011923,22.939220700030845,22.21968952219542,22.618165981526666,1282399.9567913606,22.618165981526666
2000-03-02,22.573414025951344,22.969574712827658,22.24606628260275,22.656564912286548,487700.012842308,22.656564912286548
2000-03-03,22.595621547890765,22.99992872562448,22.272443043010078,22.694963843046427,339900.02832904673,22.694963843046427
2000-03-06,22.617829069830186,23.030282738421292,22.298819803417405,22.733362773806306,1525799.96386199,22.733362773806306
2000-03-07,22.640036591769608,23.06063675121811,22.325196563824736,22.771761704566185,1018100.0110704552,22.771761704566185
2000-03-08,22.66224411370903,23.090990764014926,22.351573324232064,22.810160635326064,527400.00369778,22.810160635326064
2000-03-09,22.68445163564845,23.12134477681174,22.377950084639394,22.848559566085946,312899.99600093777,22.848559566085946
2000-03-10,22.706659157587872,23.151698789608556,22.40432684504672,22.88695849684583,149000.00713393703,22.88695849684583
2000-03-13,22.728866679527286,23.182052802405373,22.43070360545405,22.925357427605704,334399.98647274944,22.925357427605704
2000-03-14,22.75107420146671,23.212406815202186,22.457080365861376,22.963756358365586,232500.01506112824,22.963756358365586
2000-03-15,22.773281723406132,23.242760827999003,22.483457126268704,23.00215528912547,980200.006099658,23.00215528912547
2000-03-16,22.795489245345557,23.273114840795817,22.509833886676034,23.040554219885347,1739799.9725572623,23.040554219885347
2000-03-17,22.817696767284975,23.303468853592637,22.53621064708336,23.078953150645226,873900.0102985597,23.078953150645226
2000-03-20,22.839904289224393,23.333822866389447,22.56258740749069,23.117352081405105,343000.01565606816,23.117352081405105
2000-03-21,22.862111811163818,23.364176879186267,22.58896416789802,23.155751012164984,757399.9852355799,23.155751012164984
2000-03-22,22.88431933310324,23.39453089198308,22.615340928305347,23.194149942924867,674800.0034773466,23.194149942924867
2000-03-23,22.906526855042657,23.424884904779898,22.641717688712674,23.23254887368475,588600.0022745009,23.23254887368475
2000-03-24,22.92873437698208,23.45523891757671,22.668094449120005,23.270947804444628,536299.9938126275,23.270947804444628
2000-03-27,22.950941898921503,23.485592930373528,22.69447120952733,23.309346735204507,257200.00784100033,23.309346735204507
2000-03-28,22.97314942086092,23.515946943170345,22.72084796993466,23.34774566596439,301799.99265020643,23.34774566596439
2000-03-29,22.995356942800345,23.54630095596716,22.74722473034199,23.38614459672427,192600.00161091448,23.38614459672427
2000-03-30,23.017564464739763,23.576654968763975,22.773601490749314,23.424543527484147,415700.01921960316,23.424543527484147
2000-03-31,23.039771986679185,23.607008981560792,22.79997825115664,23.46294245824403,1245999.9578569136,23.46294245824403
2000-04-03,23.061979508618606,23.637362994357606,22.826355011563972,23.50134138900391,438600.0514988958,23.50134138900391
2000-04-04,23.084187030558027,23.667717007154423,22.8527317719713,23.539740319763787,1273799.9520028594,23.539740319763787
2000-04-05,23.106394552497452,23.69807101995124,22.879108532378627,23.57813925052367,280100.0263482014,23.57813925052367
2000-04-06,23.128602074436866,23.728425032748053,22.905485292785958,23.61653818128355,278700.00438196067,23.61653818128355
2000-04-07,23.15080959637629,23.75877904554487,22.931862053193285,23.654937112043427,636399.9806751376,23.654937112043427
2000-04-10,23.198462053320913,23.800637886534112,22.97779119128396,23.69333604280331,145500.00788295164,23.69333604280331
2000-04-11,23.24611451026554,23.842496727523358,23.023720329374633,23.731734973563192,131900.01574378292,23.731734973563192
2000-04-12,23.29376696721016,23.8843555685126,23.069649467465307,23.770133904323067,887999.9753893282,23.770133904323067
2000-04-13,23.341419424154783,23.926214409501842,23.11557860555598,23.80853283508295,642100.0195193612,23.80853283508295
2000-04-14,23.389071881099408,23.968073250491088,23.161507743646656,23.846931765842832,849099.9806728512,23.846931765842832
2000-04-17,23.43672433804403,24.00993209148033,23.20743688173733,23.88533069660271,404800.0236717354,23.88533069660271
2000-04-18,23.484376794988655,24.051790932469572,23.253366019828007,23.92372962736259,738899.9763923356,23.92372962736259
2000-04-19,23.532029251933277,24.093649773458818,23.29929515791868,23.96212855812247,177600.01444940726,23.96212855812247
2000-04-20,23.579681708877903,24.13550861444806,23.345224296009352,24.000527488882348,142199.99657833428,24.000527488882348
2000-04-24,23.627334165822525,24.177367455437306,23.39115343410003,24.03892641964223,159599.99612679041,24.03892641964223
2000-04-25,23.674986622767147,24.219226296426548,23.437082572190704,24.07732535040211,205300.01660110577,24.07732535040211
2000-04-26,23.722639079711772,24.26108513741579,23.483011710281378,24.11572428116199,762599.9716633277,24.11572428116199
2000-04-27,23.770291536656394,24.302943978405036,23.528940848372052,24.15412321192187,138300.02545579165,24.15412321192187
2000-04-28,23.817943993601016,24.344802819394275,23.574869986462726,24.19252214268175,354299.9839778168,24.19252214268175
2000-05-01,23.86559645054564,24.386661660383524,23.6207991245534,24.230921073441632,95100.00721555066,24.230921073441632
2000-05-02,23.913248907490267,24.428520501372763,23.666728262644074,24.26932000420151,145800.0029472401,24.26932000420151
2000-05-03,23.96090136443489,24.47037934236201,23.71265740073475,24.307718934961393,345499.9919317024,24.307718934961393
