,adjusted_close,close,high,kdDiff,low,macd,macd_trigger,mfi,open,rsi,sma,ulOs,volume,williamsR
0,222.561759,222.561759,223.8561309217986,,221.7652212838911,,,,223.75655810665017,,,,108998300.0,
1,223.378214,223.378214,223.91586797230482,,222.87041315366466,,,,223.50764093675642,,,,48696100.0,
2,223.427985,223.427985,225.60850080699228,,223.29855806351733,,,,225.58859839116525,,,,64095000.0,
3,225.289896,225.289896,225.74789550505517,,225.02106154556836,,,,225.0409788965204,,,,42672500.0,
4,224.73232400000003,224.73232400000003,224.7422747100988,,224.23448979453656,,,,224.45352290558276,,,,36697800.0,
5,224.40375099999997,224.40375099999997,224.76219162724195,,223.94573656217858,,,,224.6227990456496,,,,56219100.0,
6,224.792061,224.792061,225.4691085493971,,224.792061,,,,225.26997785432116,,,,67909000.0,
7,225.41932200000002,225.41932200000002,225.5885985733518,,224.90158537926732,,,,225.17040489755522,,,,89838800.0,
8,224.55309599999998,224.55309599999998,225.04097850030305,,224.10504820153074,,,,224.27430984026202,,,,90341100.0,
9,224.065213,224.065213,225.10071711195985,,223.6968206650254,,,,225.0310133532751,,,,156420200.0,
10,224.504304,224.504304,225.49413824884118,,223.59365748090036,,,,223.86091767725873,,,,124972600.0,
11,223.583765,223.583765,225.90986657546313,,223.07893963492333,,,,225.09821041036838,,,,142501800.0,
12,225.444643,225.444643,226.0187478527185,,224.69237392194356,,,,224.7121745662076,,,,110477500.0,
13,223.94999900000002,223.94999900000002,224.65278824614361,,223.46497526846417,,,,224.09846819845308,,,,102016100.0,-48.63608629788763
14,224.20735,224.20735,224.22715064424708,,223.07893896012513,,,45.00386741122301,223.1185412384535,,224.28757879999998,,88005800.0,-57.53511064954046
15,222.861175,222.861175,223.4055868059072,25.100703850142295,221.98022350910716,,,39.40524431019987,222.28708400400058,51.21687702802002,224.30753986666664,,99714400.0,-78.18630232385634
16,222.31677799999997,222.31677799999997,222.38605847867356,-14.125150750344012,219.12951073217639,,,33.19291670592368,219.26808653703733,48.89854024808847,224.23677746666667,,110738100.0,-53.73555573635439
17,219.44625,219.44625,219.48585128862783,20.497480328241068,218.41682931003828,,,29.588301027074934,218.97113351989012,38.94049332551136,223.97132846666668,,59877400.0,-86.45840935834643
18,218.753369,218.753369,219.149296760542,22.57975749078247,218.1792631559876,,,28.94989807755846,218.40692107389043,36.9922248030908,223.53556,,67837800.0,-92.67674003813288
19,217.44678100000002,217.44678100000002,218.0109934510513,5.806896807606535,217.03105259488103,,,28.606996010029548,217.4368876066763,33.596129653891495,223.04985713333332,,74840300.0,-95.37447150584619
20,217.337913,217.337913,218.48610984075958,1.4040684675642296,216.9221697475399,,,29.04676740646609,218.48610984075958,33.32301906279926,222.57880126666666,,79040500.0,-95.42967423955376
21,218.139677,218.139677,219.5650402999026,-8.786306354595695,218.07038167364888,,,30.06332357992352,219.3769698127032,37.34216876766242,222.13530899999998,,113291800.0,-86.61576651810428
22,218.664288,218.664288,219.1888981725272,-10.17407853039957,217.93180471641938,,,35.46453249645367,218.2782526427239,39.88262843252956,221.68497340000002,,69886700.0,-80.84864184842945
23,218.23865099999998,218.23865099999998,219.2284852478199,1.7955268246093823,218.1198758394328,,,37.69027617173701,218.91174620719153,38.52480711537167,221.26401040000002,,76572500.0,-85.52773100787626
24,219.268087,219.268087,219.30767443099103,-8.977194397255019,218.76326262403632,,,33.17352365727656,218.85235859470518,43.50864644017771,220.94420200000002,,37872300.0,-74.21099203089783
25,218.45641600000002,218.45641600000002,218.51580407533004,3.264447318172543,217.5160764320264,-1.1421864193931413,,35.74260514824405,217.74373435018367,40.71986569940735,220.54100946666668,,56620200.0,-83.13380883755958
26,218.33764,218.33764,218.54549628318762,3.017677109815736,217.49627495174943,-1.2169378935659836,,26.98879146006105,218.26834467392834,40.31471713495881,220.19126780000002,,67429000.0,-81.69007754404444
27,217.912004,217.912004,217.94169803763873,2.315888438144029,216.77370055254238,-1.2980232188992318,,27.802048425259798,216.9419703952206,38.831301686429015,219.68909186666667,,72402600.0,-84.72783162894605
28,216.278783,216.278783,217.0409593296345,13.956944455017151,216.07091087926096,-1.4386178831547625,,27.92353962636814,216.84299544970926,33.72893532362096,219.1776774666667,52.97081618560191,86265800.0,-97.1658990415124
29,216.763808,216.763808,216.83308946886592,-6.798823617262926,215.7046784205169,-1.5361645651647962,,28.79520960864629,215.83336182257005,36.388483321336594,218.68144133333334,51.548033246805176,69797200.0,-84.14804171796631
30,215.655183,215.655183,215.92244220671515,-0.8841536861870338,215.2097605572058,-1.6669656003814737,,30.168011170995698,215.34833735214266,33.13222907409441,218.20104186666669,54.753487097177334,65617700.0,-89.77281669355233
31,216.061019,216.061019,216.061019,-16.442396928112316,214.5960682700161,-1.7587015461641329,,29.273577294971204,214.8336185915635,35.399580382732026,217.7839912666667,51.4340539478206,91652600.0,-70.518032277647
32,214.388196,214.388196,215.06129120789487,5.592377113556026,213.52704515266805,-1.9089842562413253,,28.579739598333234,214.82372603899864,30.788957515669566,217.4467876666667,53.0438958283723,94580000.0,-85.73780159915569
33,214.219926,214.219926,214.49707859964136,4.949145787646728,213.13111723556838,-2.0428770159047076,-0.4862705271414238,27.941775431170527,213.88338631497376,30.362748632614384,217.14455813333333,52.539135059645176,100552700.0,-83.07706272604807
34,214.71484300000003,214.71484300000003,216.09071260410175,-10.16493676934499,213.03212774865895,-2.1321359706852263,-0.5115817617083933,33.535457239606885,215.09098496324222,33.27356196336754,216.9624289333333,63.23532757307428,172113300.0,-74.24249539325689
35,214.18034,214.18034,214.89302164995348,-22.477654856229897,210.18140072082278,-2.227960068742817,-0.5399163197919858,21.262930304896045,210.21109475849354,31.738452055654136,216.75192406666662,58.709476046255915,258429000.0,-56.18212420342258
36,211.933412,211.933412,212.58670557370954,15.59024626323027,210.22100270891625,-2.406103206233553,-0.6382750731401969,15.496697668565957,210.52784835654094,26.277936266841238,216.33817306666666,65.16587801207162,106772100.0,-80.80255606157
37,210.98316400000002,210.98316400000002,211.02276528858982,-3.849700687846976,206.42993536818724,-2.5980478588094797,-0.7379730895254437,15.171021433499305,206.42993536818724,24.377521058528373,215.82609813333335,54.35907934690455,109794900.0,-64.64263944464932
38,206.429936,206.429936,207.75630993690308,25.907553907566253,206.26166615701118,-2.9632142806029833,-0.9805684545057309,11.822192360954688,206.78627732016741,17.77718674098371,215.03885046666664,53.66089840798731,109122100.0,-98.6301516606759
39,206.657593,206.657593,208.10275693893436,15.140449788554648,206.34085395978545,-3.2653628501946628,-1.140192910308809,17.37843644684152,207.8552983773027,18.95273267552659,214.19815086666665,51.63587342604422,88939300.0,-96.77684534121725
40,207.60784099999998,207.60784099999998,208.95401657278998,-9.228936588333667,207.10301662288336,-3.4785744584880263,-1.2030262387574866,23.620542985548553,208.50857928130094,23.823395448097187,213.47491253333334,50.230763053765806,103330800.0,-88.47456191261291
41,208.864919,208.864919,210.82480070261403,-16.776200336666093,207.46926360331656,-3.598944733559108,-1.1763524567365051,30.579295210264647,210.76539876992825,29.802800281158795,212.8433978,48.14441764315743,122781800.0,-75.84950329024899
42,210.389273,210.389273,211.02276593074689,-21.206981623197457,210.201202512659,-3.62510474929951,-1.0688999755350284,35.03121253261271,210.76540011700257,36.29913657083871,212.34188240000003,47.29682299447375,61272500.0,-60.955050978233494
43,210.37936499999998,210.37936499999998,211.75523461033728,-10.295444138326886,209.5578164284853,-3.6369881197460074,-0.9606963075391342,42.16338794545201,210.97327149023025,36.27575742788491,211.94858786666663,39.44704319406681,140623200.0,-58.10683299591436
44,211.002965,211.002965,212.43822169236583,-7.768569802865251,210.9138838768762,-3.607823179851863,-0.828027882351102,46.61535610322527,212.39863525122297,38.92826060668884,211.56453166666668,45.35747775644536,77220200.0,-51.76237218420868
45,211.56717799999998,211.56717799999998,212.24025836261043,-8.912492221046548,210.76540037776158,-3.545236116868807,-0.6803918394382631,51.802528747325155,211.0425678260382,41.29697090290139,211.291998,46.77282616056276,75705500.0,-46.02211036901497
46,211.99279900000002,211.99279900000002,212.79456276153493,-7.2003678465627985,211.80472851313567,-3.4596099231597464,-0.528680573981513,56.94998869200428,212.49760951751244,43.081279507727864,211.0207833333333,47.87800137419826,66542300.0,-41.69187343004903
