,train_loss,test_loss
88,0.32043477549374877,0.5615082484526703
89,0.3194278191000997,0.5616339860985485
90,0.3183520973551196,0.5622630542359099
91,0.31729410395219726,0.5625908345772097
92,0.31614464134364934,0.5631089574084259
93,0.3148400528090341,0.5637159198880769
94,0.3136338589156603,0.5648662887800199
95,0.3123751946954758,0.5654490535290768
96,0.3111470857417429,0.5658722033079427
97,0.3098771566549292,0.566473187556347
98,0.30853041684763,0.5672301093044763
99,0.3072615357285196,0.5675582406111062
100,0.3058691088400491,0.5685384910052212
101,0.3047081083301213,0.5680016387755481
102,0.30291259194446074,0.5695372397581545
103,0.30155468526501933,0.570278495693436
104,0.3000938715292262,0.5710477960797457
105,0.2985605370108183,0.5742627738688427
106,0.2975574901883865,0.5728094789844292
107,0.29570547943668707,0.572665533516556
108,0.29401541445646195,0.5748747031276042
109,0.29251418710238747,0.5753948866891173
110,0.29066130453599737,0.5767399236703148
111,0.2890419826975891,0.5776206823424078
112,0.28710006177425385,0.5793844652362168
113,0.2851620002274776,0.5833254397058716
114,0.28341019201975365,0.5856954471852917
115,0.28154509021090224,0.589189799502492
116,0.27983256064161854,0.5914482591458812
117,0.2780450866739084,0.5925685272623713
118,0.27603294296407854,0.5951856091403618
119,0.2744280742118498,0.5964484388510195
120,0.27236608415842056,0.5989857910272594
121,0.27066603885939367,0.6003423173410388
122,0.2685318228050873,0.6063071307726204
123,0.26714029879152,0.6070051289951572
124,0.2649786064715742,0.6089527110318438
125,0.2628386022111812,0.6121463532237192
126,0.2608054812465395,0.6172198237707982
127,0.2591604090404588,0.6170155955478549
128,0.25673100117642383,0.6203625401159605
129,0.25465558449943343,0.6225744087177401
130,0.25252237553139784,0.6265193913490154
131,0.2503703615640278,0.6354957973190511
132,0.2488723186800232,0.6345348313916475
133,0.24627518772401594,0.637986356822344
134,0.24409509300218,0.6428601462393999
135,0.24205127774507967,0.6473286655158378
136,0.2397869967601516,0.6516065182916534
137,0.2376175747047384,0.6574908218597277
138,0.23537134415433777,0.662122015384599
139,0.23313004371117463,0.6734670023881615
140,0.23147592821775317,0.6731579340098856
141,0.22889439142369605,0.6824194598638524
142,0.2267840037049798,0.688765807202659
143,0.22470394947699138,0.6935843864205078
144,0.22236296904648278,0.7003065348835662
145,0.2203066288312147,0.703109072557149
146,0.21780123259243253,0.7120244380785152
147,0.21607786963705894,0.7216064136815615
148,0.21388706309696684,0.7271131335874088
149,0.21174913020683572,0.738592354773293
