Wall time,Step,Value
1525719521.7650135,80,0.005096867214888334
1525719549.752528,81,0.005098160821944475
1525719609.314905,82,0.005097647663205862
1525719637.9590027,83,0.005098529160022736
1525719666.4209337,84,0.0050972518511116505
1525719694.7737665,85,0.005097110290080309
1525719723.5419767,86,0.005098163615912199
1525719752.4062748,87,0.005097233224660158
1525719780.632993,88,0.005096880253404379
1525719808.8136673,89,0.0050979722291231155
1525719837.0173633,90,0.005097309127449989
1525719865.2801142,91,0.005095837637782097
1525719893.7220266,92,0.005098044406622648
1525719921.916714,93,0.0050961971282958984
1525719950.3926585,94,0.005097055342048407
1525719978.9777024,95,0.00509687140583992
1525720007.5737567,96,0.005096538458019495
1525720036.1778166,97,0.005096277222037315
1525720064.5666816,98,0.005095843691378832
1525720093.2247915,99,0.005095506552606821
1525720121.9129288,100,0.005096709821373224
1525720150.0405574,101,0.00509605510160327
1525720178.2912953,102,0.0050961473025381565
1525720206.4589581,103,0.005095866043120623
1525720234.72371,104,0.005095314234495163
1525720263.0595264,105,0.005095646250993013
1525720291.0840592,106,0.005096041597425938
1525720319.307774,107,0.0050962865352630615
1525720347.5875392,108,0.005096131470054388
1525720375.8863213,109,0.005095203872770071
1525720403.9598994,110,0.005095182918012142
1525720432.1095464,111,0.005095098167657852
1525720460.433352,112,0.005095462780445814
1525720488.7241273,113,0.005094923544675112
1525720516.7146292,114,0.005096070002764463
1525720545.0394356,115,0.005095161031931639
1525720573.2381277,116,0.005095480475574732
1525720601.5849538,117,0.005095282103866339
1525720630.7975683,118,0.005095561500638723
1525720659.0042696,119,0.005095092114061117
1525720687.2039607,120,0.005094317719340324
1525720715.4627068,121,0.005094409454613924
1525720743.5673125,122,0.005094877444207668
1525720771.8550856,123,0.005093874875456095
1525720799.9636946,124,0.005093669984489679
1525720828.198419,125,0.005093700252473354
1525720856.2579842,126,0.005095124244689941
1525720884.4086328,127,0.005094895604997873
1525720912.5122373,128,0.005094324238598347
1525720940.6338577,129,0.005094297230243683
1525720968.752477,130,0.005093942396342754
1525720996.8680942,131,0.005093378014862537
1525721025.0557742,132,0.005093762185424566
1525721053.10533,133,0.005093791056424379
1525721081.1438763,134,0.0050935749895870686
1525721109.2775075,135,0.0050939032807946205
1525721137.4932146,136,0.005094142630696297
1525721165.5227525,137,0.005093606188893318
1525721193.573309,138,0.005093633197247982
1525721221.7089436,139,0.005093282554298639
1525721249.7625024,140,0.005094446241855621
1525721277.7590098,141,0.00509251095354557
1525721306.0998309,142,0.005093981046229601
1525721334.261489,143,0.005093540530651808
1525721362.692392,144,0.005093427374958992
1525721390.8870797,145,0.005093065556138754
1525721419.0627506,146,0.0050931936129927635
1525721447.2964737,147,0.005093488376587629
1525721475.327012,148,0.005092900712043047
1525721503.4726567,149,0.0050928834825754166
1525721531.5282166,150,0.005093623884022236
1525721559.809985,151,0.00509266322478652
1525721587.8925693,152,0.005092979874461889
1525721615.9181035,153,0.00509233120828867
1525721644.0887694,154,0.005091765895485878
1525721672.137324,155,0.00509153725579381
1525721700.286971,156,0.005093134939670563
1525721728.4326146,157,0.005092071369290352
1525721756.4541454,158,0.005092566832900047
1525721784.6378226,159,0.0050927335396409035
1525721812.8164957,160,0.0050926851108670235
1525721840.9981718,161,0.005092452745884657
1525721869.087764,162,0.005092087667435408
1525721897.044235,163,0.005093160551041365
1525721925.2078946,164,0.0050926366820931435
1525721953.3325183,165,0.005092604085803032
1525721981.5131934,166,0.00509213749319315
1525722009.6107936,167,0.005091385450214148
1525722037.627319,168,0.005092276260256767
1525722065.8039906,169,0.005092140752822161
1525722093.786485,170,0.005091995466500521
1525722121.9931986,171,0.005092081148177385
1525722149.9546592,172,0.005092373117804527
1525722178.061267,173,0.005091153085231781
1525722206.1068192,174,0.005092328879982233
1525722234.280488,175,0.005092203617095947
1525722262.449152,176,0.005091049242764711
1525722290.4536672,177,0.005092015489935875
1525722318.655361,178,0.00509240897372365
1525722346.9651537,179,0.005092666018754244
1525722374.918622,180,0.005091960076242685
1525722403.0412593,181,0.005091625731438398
1525722431.0988085,182,0.00509157357737422
1525722459.489674,183,0.005091534461826086
1525722487.7464182,184,0.005091029219329357
1525722515.7279131,185,0.005091247148811817
1525722543.765457,186,0.00509140407666564
1525722571.8160133,187,0.0050920844078063965
1525722599.7874987,188,0.005091499071568251
1525722628.0172327,189,0.005090921651571989
1525722655.9947078,190,0.005090934224426746
1525722684.0182397,191,0.0050918059423565865
1525722712.0127463,192,0.005092030391097069
1525722740.197439,193,0.005091754719614983
1525722768.1428998,194,0.005090644117444754
1525722796.22447,195,0.005091230385005474
1525722824.3010502,196,0.005091320723295212
1525722852.5587966,197,0.005091047380119562
1525722880.592337,198,0.005091022700071335
1525722908.8050408,199,0.00509108230471611
1525722937.1128469,200,0.005091075319796801
1525722965.1253543,201,0.005090230610221624
1525722993.2229536,202,0.005091109778732061
1525723021.1564047,203,0.005090415943413973
1525723049.2510004,204,0.005091614555567503
1525723077.305575,205,0.005090812221169472
1525723105.196972,206,0.005090371239930391
1525723133.4076743,207,0.005090773105621338
1525723161.4972668,208,0.005091413855552673
1525723189.5988696,209,0.005090388469398022
1525723217.7204921,210,0.005091311410069466
1525723245.908173,211,0.005091060884296894
1525723273.98677,212,0.005090036895126104
1525723302.1824436,213,0.005091156344860792
1525723330.135912,214,0.005089647602289915
1525723358.1804628,215,0.005090415943413973
1525723386.3090909,216,0.005090717226266861
1525723414.4006846,217,0.005090257152915001
1525723442.5072923,218,0.0050902883522212505
1525723470.632917,219,0.005091715604066849
1525723498.8896623,220,0.005091080907732248
1525723526.9482255,221,0.005089899525046349
1525723555.0218034,222,0.005090343300253153
1525723583.1884809,223,0.005089523736387491
1525723611.2039902,224,0.005089833866804838
1525723639.4537282,225,0.005090273451060057
1525723667.560336,226,0.005090651102364063
1525723695.7920582,227,0.005089685786515474
1525723723.8596299,228,0.0050901691429317
1525723752.049313,229,0.00508944783359766
1525723780.1179097,230,0.00509006530046463
1525723808.160445,231,0.005089654121547937
1525723836.206997,232,0.0050902641378343105
1525723864.5458162,233,0.0050898352637887
1525723892.5893662,234,0.005090172868221998
1525723920.6979766,235,0.005090391729027033
1525723948.784565,236,0.005089594051241875
1525723976.82111,237,0.005090231541544199
1525724005.0218022,238,0.005090251099318266
1525724032.9382367,239,0.005090063903480768
1525724060.8426611,240,0.005089088808745146
1525724088.942263,241,0.005089431069791317
1525724117.0518725,242,0.005088867153972387
1525724145.2525656,243,0.005089685786515474
1525724173.5353343,244,0.005089868325740099
1525724201.670968,245,0.005090246442705393
1525724229.7955923,246,0.005090707913041115
1525724257.792099,247,0.005090009421110153
1525724285.7225463,248,0.005089640151709318
1525724313.7050407,249,0.0050897360779345036
1525724341.8186548,250,0.005089562851935625
1525724369.8942344,251,0.005088574718683958
1525724397.9978395,252,0.005090286023914814
1525724426.1865215,253,0.005089494865387678
1525724454.104958,254,0.005090109072625637
1525724482.0053778,255,0.00508939940482378
1525724510.0168989,256,0.005089235492050648
1525724538.1565366,257,0.005090202670544386
1525724566.1670566,258,0.005090057384222746
1525724594.419798,259,0.0050895013846457005
1525724622.1981063,260,0.00508954469114542
1525724650.2196372,261,0.005089637357741594
1525724678.2771995,262,0.0050891549326479435
1525724706.340769,263,0.005089526530355215
1525724734.2862298,264,0.005089458078145981
1525724762.6400614,265,0.005088742356747389
1525724790.6045406,266,0.005089591722935438
1525724818.5650153,267,0.0050884876400232315
1525724846.5535145,268,0.005088547244668007
1525724874.454935,269,0.00508876284584403
1525724902.6406147,270,0.005089097190648317
1525724930.7432187,271,0.005090653896331787
1525724958.8238027,272,0.005089032929390669
1525724986.7702649,273,0.005089047830551863
1525725014.8568537,274,0.005089177284389734
1525725042.85136,275,0.005089296493679285
1525725070.9859927,276,0.0050891670398414135
1525725099.0715811,277,0.0050899675115942955
1525725127.20121,278,0.005090035498142242
1525725155.3478541,279,0.005088450387120247
1525725183.532533,280,0.00508849648758769
1525725211.521033,281,0.005089604761451483
1525725239.5826004,282,0.0050903744995594025
1525725267.5480802,283,0.0050888885743916035
1525725295.8058243,284,0.005088898818939924
1525725323.7362711,285,0.005089335143566132
1525725351.9619884,286,0.005089151673018932
1525725380.0285585,287,0.005089011508971453
1525725408.2873049,288,0.005089479964226484
1525725436.2037394,289,0.005088349338620901
1525725464.4074354,290,0.005088905803859234
1525725492.7292392,291,0.005089207552373409
1525725520.7958102,292,0.0050888704136013985
1525725549.0945933,293,0.005089117214083672
1525725577.3653502,294,0.005088982172310352
1525725605.6921594,295,0.005087932571768761
1525725633.7086842,296,0.005088845733553171
1525725661.6751645,297,0.005087684374302626
1525725689.7097068,298,0.0050893560983240604
1525725717.7412453,299,0.005089416168630123
1525725745.840847,300,0.005088594276458025
1525725774.0415404,301,0.005087690427899361
1525725802.089095,302,0.005089092534035444
1525725830.0916078,303,0.005088165868073702
1525725858.2862945,304,0.005088065285235643
1525725886.191719,305,0.005089012905955315
1525725914.114174,306,0.005089629907160997
1525725942.1377063,307,0.005089812912046909
1525725970.2613142,308,0.00508915726095438
1525725998.2508152,309,0.005088952835649252
1525726026.333416,310,0.005088451784104109
1525726054.569164,311,0.005088952835649252
1525726082.5966997,312,0.005088221747428179
1525726110.8394465,313,0.005088993348181248
1525726138.95206,314,0.005088738165795803
1525726166.861473,315,0.00508953956887126
1525726194.9060237,316,0.005089182872325182
1525726222.8374865,317,0.005088756326586008
1525726251.017161,318,0.005088815465569496
1525726279.115766,319,0.005089117214083672
1525726307.4876108,320,0.005088205449283123
1525726335.4360745,321,0.005088767968118191
1525726363.5606985,322,0.005088273901492357
1525726391.6192474,323,0.005088455975055695
1525726419.728859,324,0.005088218487799168
1525726447.8264723,325,0.00508829765021801
1525726476.0441813,326,0.005088371690362692
1525726504.218851,327,0.005088557489216328
1525726532.6047132,328,0.005089069716632366
1525726560.7303228,329,0.005088410340249538
1525726588.777892,330,0.00508896866813302
1525726616.833453,331,0.005087296478450298
1525726644.9610798,332,0.0050885421223938465
1525726673.0006268,333,0.005088895559310913
1525726701.0381565,334,0.005087914410978556
1525726729.099738,335,0.005087831523269415
1525726757.0952442,336,0.00508858123794198
1525726785.2779064,337,0.0050879125483334064
1525726813.3214567,338,0.005087739322334528
1525726841.1758354,339,0.005087713710963726
1525726869.1793633,340,0.0050889840349555016
1525726897.2859707,341,0.005088949576020241
1525726925.4356027,342,0.005088661331683397
1525726953.4851735,343,0.005088629201054573
1525726981.5507438,344,0.0050886995159089565
1525727009.6773696,345,0.0050877295434474945
1525727037.875045,346,0.005088487174361944
1525727066.0697482,347,0.005088548641651869
1525727094.255428,348,0.0050876326858997345
1525727122.448114,349,0.0050892955623567104
1525727150.7358866,350,0.005088299047201872
1525727178.730392,351,0.0050886464305222034
1525727207.0221686,352,0.005087660625576973
1525727235.1377845,353,0.005088278092443943
1525727263.2043555,354,0.005087700206786394
1525727291.2669086,355,0.0050881230272352695
1525727319.3805373,356,0.00508773373439908
1525727347.5151706,357,0.005089038051664829
1525727375.6247811,358,0.005088385194540024
1525727403.7173758,359,0.005089165177196264
1525727431.831991,360,0.005088090430945158
1525727459.8945582,361,0.005087919533252716
1525727488.0852277,362,0.005087996833026409
1525727516.4660854,363,0.005087758414447308
1525727544.5336723,364,0.005088115110993385
1525727572.5932224,365,0.005088016856461763
1525727600.7488894,366,0.005088822450488806
1525727629.3299298,367,0.005087558645755053
1525727657.6146996,368,0.00508854677900672
1525727685.8774493,369,0.0050883824005723
1525727713.8409266,370,0.005088757257908583
1525727742.130701,371,0.005087514407932758
1525727770.372417,372,0.005088060162961483
1525727798.707234,373,0.0050880275666713715
1525727826.880916,374,0.0050887782126665115
1525727854.9845212,375,0.00508810905739665
1525727883.2052193,376,0.005088474601507187
1525727911.0876215,377,0.005088334903120995
1525727939.3023424,378,0.0050869411788880825
1525727967.3628945,379,0.005086814984679222
1525727995.421457,380,0.005088038742542267
1525728023.7112465,381,0.005088177975267172
1525728051.8859208,382,0.005087748635560274
1525728080.055568,383,0.005088239908218384
1525728108.104122,384,0.005088482052087784
1525728136.1647022,385,0.005087580531835556
1525728164.2482884,386,0.005087424069643021
1525728192.3628888,387,0.00508840661495924
1525728220.5415766,388,0.0050886571407318115
1525728248.8493679,389,0.005086658056825399
1525728276.8158338,390,0.005087768193334341
1525728305.021546,391,0.005087853875011206
1525728333.20122,392,0.0050875223241746426
1525728361.4139245,393,0.0050877355970442295
1525728389.5605683,394,0.00508745526894927
1525728417.6901972,395,0.005088083446025848
1525728445.853842,396,0.005087725818157196
1525728473.9374435,397,0.005087775643914938
1525728501.919938,398,0.0050874860025942326
1525728530.0675833,399,0.0050877234898507595
